x_m,y_m,z_m,volume_m3,Ux_m_s,Uy_m_s,Uz_m_s,p,T_K
0.063846153846099998,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.4615960070699998,-0.0218704155827,-0.0218675123178,9.2537456973599994,315.03449741399999
0.065384615384599998,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,6.4374848198899999,-0.020253726357600001,-0.020256881619400001,9.1980542849399995,315.035249712
0.066923076922999994,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.4137576627800001,-0.018749459843299999,-0.018746147962300001,9.1423015364700007,315.03599825600003
0.068461538461599997,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.3901775737399999,-0.017333677220799999,-0.0173372646761,9.0864846518700002,315.036736292
0.070000000000000007,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,6.3669976870999996,-0.016019608380100001,-0.016015832186000001,9.0306225449399999,315.03747018600001
0.071538461538400003,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.3439559509499999,-0.014779956791599999,-0.0147840409076,8.9747093399499995,315.03819366300002
0.073076923077000006,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.3213292776200003,-0.013633536245400001,-0.013629228333099999,8.9187673476500002,315.03891238199998
0.074615384615400002,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,6.2988294692600002,-0.012548320371700001,-0.012552969099299999,8.8627868172399999,315.03962081700001
0.076153846153799998,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.2767580889300003,-0.011549832536100001,-0.011544927454000001,8.8067922022000005,315.04032393599999
0.077692307692299997,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,6.2548004850199996,-0.0106000392261,-0.010605296070100001,8.7507707258000007,315.041017168
0.079230769230699993,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.2332831189100002,-0.00973294014196,-0.0097273642054199992,8.6947472184599999,315.04170477999998
0.080769230769200007,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.2118663956100004,-0.0089021902659099997,-0.0089082149560200004,8.6387054241100003,315.04238324099998
0.082307692307700006,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,6.1909011623200003,-0.0081461084153899993,-0.0081396591491699997,8.58267390456,315.04305618900003
0.083846153846100002,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.1700149824599997,-0.00742085307602,-0.0074277327182100004,8.5266284147599993,315.04372113199997
0.085384615384600002,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,6.1495983600399997,-0.0067660837045999999,-0.0067587894799199999,8.4706073697100006,315.04438051900001
0.086923076923100001,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.1292357558899999,-0.0061326629053299999,-0.0061405561892600002,8.4145879743399998,315.04503183700001
0.088461538461499997,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.1093614201199999,-0.0055668417658500001,-0.0055584919633900002,8.3586075044800001,315.04567612400001
0.089999999999999997,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,6.0895131742200004,-0.0050129429117799999,-0.00502193030919,8.3026377311800008,315.04631146399998
0.091538461538400007,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.0701743082300004,-0.0045258311680100001,-0.0045162256357199997,8.2467190615600003,315.04693908399997
0.093076923076999996,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.0508290658100004,-0.00404129598743,-0.0040515247665899997,8.1908135470999994,315.047559412
0.094615384615400006,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,6.0320163766199997,-0.0036235529089100002,-0.00361250068375,8.13496295809,315.04817286999997
0.096153846153800002,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,6.0131620791999998,-0.0031992528825300001,-0.0032110013820799998,8.0791268799800005,315.04878169599999
0.097692307692300001,-0.0092307692307700001,0.00076923076922999999,3.6413290849599999e-09,5.9948665639199996,-0.0028430130363200001,-0.0028303933333799999,8.0233559972399995,315.04938327899998
0.099230769230800001,-0.0092307692307700001,0.00076923076922999999,3.6413290852000001e-09,5.97649068635,-0.0024705998545100001,-0.0024842080539800001,7.96760796451,315.04998059100001
0.100769230769,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.9587027210399999,-0.0021689398863600001,-0.0021545268220399998,7.9119404656699999,315.05056877800001
0.102307692307,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.9407916897100002,-0.0018409801415599999,-0.0018566868523199999,7.8563018529699997,315.051152586
0.103846153846,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.9235011323600002,-0.0015880841093999999,-0.0015714602201999999,7.8007537238099998,315.05172668199998
0.105384615384,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.9060410119000002,-0.0012977453757899999,-0.0013158633773100001,7.7452345130499998,315.05229775100003
0.106923076923,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.8892378000000001,-0.0010886123532400001,-0.0010693846106899999,7.6898157491200001,315.05285856900002
0.108461538462,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.8722144203399997,-0.00082970037072599998,-0.00085070191373099997,7.6344269384699999,315.05341700600002
0.11,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.8558883784800004,-0.00066016915436700003,-0.00063796126109500004,7.5791506324500002,315.05396411599997
0.111538461538,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.8392870961799996,-0.00042710120551800001,-0.00045149743008000002,7.5239025560300004,315.05450929699998
0.113076923077,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.8234279735600003,-0.00029384190711,-0.00026814059527900002,7.46877618126,315.05504403399999
0.114615384615,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.8072341303200004,-8.1432250879700006e-05,-0.000109866156524,7.41367254646,315.05557749500002
0.116153846154,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.7918320359799997,1.82147615919e-05,4.7998217274800003e-05,7.3587006664899999,315.05610182200002
0.11769230769199999,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.7760310217999997,0.00021492070772799999,0.00018171730908200001,7.3037469044499996,315.056624543
0.119230769231,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.76107608502,0.00028290050580499998,0.00031742523829400002,7.2489387348400003,315.05713905499999
0.12076923076899999,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.7456532504300002,0.00046861516121000002,0.00042971833390700003,7.1941433204400003,315.05765099799999
0.122307692307,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.7311357037499997,0.00050614989944199995,0.00054618345709999999,7.1395079064600004,315.05815568700001
0.12384615384600001,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.71607646007,0.00068556212514600003,0.00063978002649300002,7.0848762255700004,315.05865698600002
0.125384615384,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.7019865276999999,0.00069304880404799998,0.00073974190362699997,7.0304208803000003,315.05915239199999
0.12692307692300001,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.6872769341699998,0.000870996828944,0.00081690574325700004,6.9759606164000001,315.05964381299998
0.12846153846200001,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.6736055199199997,0.000848380890746,0.00090250999056099999,6.9217004613600004,315.06012935899997
0.13,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.65923165333,0.0010295884000399999,0.00096548674627200003,6.86743163552,315.06060962599997
0.13153846153900001,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.6459681783300004,0.00097620895274100003,0.0010385139104599999,6.8133890018000001,315.06108331899998
0.133076923077,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.6319150539500002,0.0011660807427500001,0.00108905124348,6.7593221034899997,315.061553033
0.134615384615,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.6190487761499996,0.0010799267961700001,0.0011513223547200001,6.7055020054999996,315.06201640500001
0.136153846154,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.6053027752700002,0.00128414823876,0.0011913661582000001,6.6516372709300002,315.06247739100002
0.137692307693,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.5928221311500002,0.0011628240437399999,0.0012441324995400001,6.5980486911399998,315.06293143099998
0.139230769231,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.5793691511399999,0.0013878047495799999,0.00127518755564,6.54439809484,315.063384095
0.140769230769,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.5672610255199997,0.0012276729284299999,0.0013195673941399999,6.4910608934400003,315.06382926600003
0.142307692308,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.55408677458,0.0014812025568299999,0.00134313914995,6.4376436259599998,315.064274313
0.143846153846,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.5423349799899997,0.0012776165086799999,0.00137993985401,6.3845920541099996,315.06471173900002
0.145384615385,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.5294243634900004,0.0015687902635100001,0.0013974674981400001,6.3314508905900002,315.06514962799997
0.146923076923,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.5180085091600004,0.0013158350025499999,0.0014272521791499999,6.2787511136100003,315.06557877900002
0.14846153846099999,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.5053448404700003,0.0016554789336499999,0.0014401686045799999,6.2259575619699996,315.06600768700002
0.14999999999999999,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.4942377147599997,0.0013460549691800001,0.001463288142,6.1736962064399998,315.06642706899999
0.151538461539,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.4818010730399997,0.00174763023059,0.00147289783083,6.1213348622200003,315.06684644199999
0.15307692307699999,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.4709653523200004,0.00137317739798,0.00148971596257,6.0696196023200004,315.06725704799999
0.154615384616,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.4587299621499996,0.00185339930608,0.00149735292,6.0178110582700004,315.067668449
0.15615384615399999,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.4481132112499999,0.0014043243743299999,0.00150788412189,5.9668086682099997,315.068071476
0.15769230769299999,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.4360433831600004,0.00198461012792,0.00151504453129,5.9157517605200001,315.06847551300001
0.15923076923099999,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.4255702984900003,0.0014498326279099999,0.00151914369102,5.8657314888399998,315.068871086
0.16076923076899999,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.4136141100400001,0.0021572835146799999,0.00152726192944,5.8157457827199996,315.06926788200002
0.16230769230700001,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.4031766683600004,0.0015249196552,0.00152453286761,5.7671233821800003,315.06965747200002
0.16384615384599999,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.3912566812599998,0.0023942254131300001,0.0015351052144000001,5.71869926885,315.07004914999999
0.16538461538400001,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.3806989390600002,0.0016522354157300001,0.00152531643978,5.6720993272099998,315.07043658499998
0.16692307692300001,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.3686972718400003,0.0027283669670100002,0.0015396737823,5.6259737959400002,315.07082426699998
0.16846153846100001,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.3577930898500004,0.00186601329519,0.0015231711654699999,5.5823231193299998,315.07120609100002
0.17000000000000001,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.3455301145699998,0.0032065966368100001,0.00154220146689,5.5395897111399997,315.07158127700001
0.17153846153800001,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.3339548895800002,0.0022143406663600001,0.0015208465856099999,5.5002398039399996,315.07194883400001
0.17307692307700001,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.3211634970399997,0.0038900124415700002,0.0015450260550500001,5.4624864049199999,315.07230969099999
0.17461538461500001,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.3084637538599999,0.0027573437699499998,0.00152301434321,5.4293647722599996,315.07266782800002
0.17615384615400001,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.29476272489,0.0048516609773299997,0.0015512651121099999,5.3988288100000004,315.07302063899999
0.17769230769200001,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.2803154155899996,0.0035725846366699999,0.0015371126749399999,5.37461835542,315.07337498499999
0.17923076923100001,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.2652123230200001,0.0061537977886799997,0.00156853419543,5.3542427620800002,315.07372325
0.18076923076900001,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.2482485983,0.0047106927729499998,0.00158010552094,5.3421749743199998,315.07407569700001
0.182307692307,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.2312232037299999,0.0077809398123600002,0.0016110201258000001,5.3351540938599999,315.07442015100003
0.183846153846,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.2109888343300002,0.0060875510451500001,0.0016886407638499999,5.3380701204400003,315.074768812
0.185384615384,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.1918200834499997,0.0094549451473199993,0.0017120824559499999,5.3462221417600002,315.07510206299997
0.186923076923,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.1681649894300001,0.0071871956777499997,0.0019294681021100001,5.3635123811699996,315.075436201
0.188461538461,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.1480735042300001,0.0100621468809,0.0019640446984799998,5.3820944342299999,315.07574641299999
0.19,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.1230175176600001,0.0062779926870599996,0.0023743960332600002,5.3995209091899996,315.07606242399999
0.191538461538,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.1085247266399998,0.0059173371330899999,0.0028146717428100001,5.4036136366600003,315.07635507999998
0.193076923077,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.0885856619799998,-0.0011866165967799999,0.0026348609253299998,5.3693281647799997,315.07666305100003
0.194615384615,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.1047588340500001,-0.0238518611448,0.0047217521855099998,5.2964211433299999,315.07695269700002
0.196153846154,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.1282646061900001,-0.031924020013400001,0.0048206359713800001,5.0495598170299996,315.07716103600001
0.197692307692,-0.0092307692307700001,0.00076923076922999999,3.6413290863800001e-09,5.2470933126599997,-0.12819395155900001,0.0091548666530599995,4.6503420796199997,315.07737312699999
0.199230769231,-0.0092307692307700001,0.00076923076922999999,3.6413290840200001e-09,5.4641011899900001,-0.14210805791799999,0.014497022907400001,3.76245614247,315.07701709999998
0.00076923076922999999,-0.0076923076923099999,0.00076923076922999999,3.64132908511e-09,7.4492507111600004,0.129947583723,-0.79907870934500003,12.8610292333,315.00011133599997
0.0023076923076899999,-0.0076923076923099999,0.00076923076922999999,3.64132908511e-09,7.4964173157799996,0.21132771531,-0.635614286709,12.174963592899999,315.000537759
0.0038461538461500001,-0.0076923076923099999,0.00076923076922999999,3.64132908511e-09,7.5623491782599999,0.25068237343999999,-0.486773469909,11.5642357065,315.00100085000003
0.0053846153846099998,-0.0076923076923099999,0.00076923076922999999,3.6413290851299999e-09,7.5789235082799999,0.253535559375,-0.39107401688799998,11.3003077943,315.00146272000001
0.0069230769230799998,-0.0076923076923099999,0.00076923076922999999,3.64132908511e-09,7.5714037117200004,0.25324311363000002,-0.31743328209400001,11.213293161899999,315.00192330800002
0.00846153846154,-0.0076923076923099999,0.00076923076922999999,3.64132908511e-09,7.5628966653100003,0.24988490324900001,-0.26153615020299997,11.1309446692,315.002381383
0.0099999999999800006,-0.0076923076923099999,0.00076923076922999999,3.64132908503e-09,7.5550392323100004,0.24144236658000001,-0.21944651125799999,11.040167221500001,315.00283735900001
0.0115384615384,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.5446961984999996,0.23024973715200001,-0.186874506336,10.966718434400001,315.00329472800001
0.013076923077000001,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.5317663184599999,0.21864607672700001,-0.160775987127,10.911999488899999,315.00375479600001
0.0146153846154,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.5177133680699999,0.20732042368100001,-0.13945795289599999,10.8653819138,315.00422068099999
0.0161538461538,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.5033691066100001,0.19641131839000001,-0.121742138599,10.820263154699999,315.00469230599998
0.017692307692299999,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.4889477232499999,0.18587935933899999,-0.10688423385900001,10.7752279313,315.00517148199998
0.019230769230799999,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.4743682298599996,0.17592308361699999,-0.094256460954599997,10.7305489552,315.00565696699999
0.020769230769299998,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.4596088031600001,0.166362898191,-0.083566272070400002,10.6866086704,315.006149671
0.022307692307700001,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.4446899605699999,0.15738881640300001,-0.074363969385099996,10.6428763678,315.00664852800003
0.023846153846100001,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.4298092128200004,0.14908245043900001,-0.066410597480200007,10.598276010199999,315.00715396999999
0.0253846153846,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.4149581040400001,0.14134607889600001,-0.059472645644200003,10.5523516202,315.00766546699998
0.0269230769231,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.4001598245000002,0.13411306442199999,-0.053386762893799997,10.5053888406,315.00818322700002
0.028461538461599999,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.3853022167500004,0.12731899601999999,-0.0480050811368,10.4577023021,315.00870667300001
0.029999999999999999,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.3704511447899996,0.12095004977899999,-0.043231613837500002,10.409362255,315.00923573699998
0.031538461538499998,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.3555256328500001,0.114946819573,-0.038983167985100001,10.360397602500001,315.00976993699999
0.033076923076999998,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.3405992507700004,0.109308257124,-0.035182474529299998,10.3108842384,315.01030905099998
0.034615384615400001,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.3255862691400004,0.10397358164999999,-0.031762216872099999,10.2608627306,315.01085276999999
0.036153846153799997,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.3105737056600004,0.098966119996499999,-0.028681125807699999,10.2103821764,315.01140071100002
0.037692307692300003,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.2954735816699996,0.0942140049363,-0.025890711378299999,10.159449259800001,315.01195276599998
0.039230769230800003,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.2803764202899997,0.089756422350500006,-0.023367380645700001,10.108156304,315.01250841299998
0.040769230769199999,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.26514193523,0.085606070130699999,-0.021086246337899999,10.056495012299999,315.01306779100003
0.042307692307699998,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.24991374819,0.081727035145999993,-0.019015973368899999,10.0044771312,315.01363044800001
0.043846153846100001,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.2345764319899999,0.078053062923100006,-0.0171249399509,9.9521476798700004,315.01419671299999
0.045384615384600001,-0.0076923076923099999,0.00076923076922999999,3.6413290849599999e-09,7.2192884799700003,0.074564101982000003,-0.0153924582576,9.8995202881599997,315.01476581700001
0.046923076922999997,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.2038988012300003,0.071260933532399998,-0.0138048253441,9.8465770751699999,315.01533777200001
0.048461538461500003,-0.0076923076923099999,0.00076923076922999999,3.6413290852000001e-09,7.1885824004899996,0.068123157113500005,-0.0123465043291,9.7933365006299997,315.01591093600001
