x_m,y_m,z_m,volume_m3,Ux_m_s,Uy_m_s,Uz_m_s,p,T_K
0.035828571429999997,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.063273299899999996,-0.030342403770000002,0.030199894259999999,101614.6158,290.98293410000002
0.037999999999999999,0.0072666666650000001,-0.2426666666,1.094013973e-06,0.066900788589999996,-0.02730353986,0.030313044250000001,101614.6155,291.03287369999998
0.040171428580000001,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.069656971669999998,-0.025433206060000001,0.03039256077,101614.6152,291.076885
0.042342857150000003,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.072063488940000003,-0.021564034700000002,0.030181959269999999,101614.61500000001,291.11282199999999
0.044514285719999998,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.073363279919999996,-0.01765079864,0.029798878229999999,101614.6148,291.14139660000001
0.046685714289999999,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.073859494050000002,-0.015768968899999999,0.029491840500000002,101614.61470000001,291.16277209999998
0.048857142860000001,0.0072666666650000001,-0.24266666670000001,1.0940139680000001e-06,0.073696518609999997,-0.012568813119999999,0.029057693070000001,101614.6146,291.17831080000002
0.051028571430000003,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.07267740231,-0.0092557594770000008,0.02858691948,101614.61470000001,291.18362860000002
0.053199999999999997,0.0072666666650000001,-0.24266666670000001,1.094013973e-06,0.070799734449999999,-0.0059450055360000002,0.028026800550000001,101614.6148,291.18439530000001
0.055371428569999999,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.067825455209999996,-0.0022886643889999999,0.02735677391,101614.6149,291.18305329999998
0.057542857140000001,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.064137987049999998,0.001684392169,0.026635436379999999,101614.6151,291.182817
0.059714285720000003,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.059725353029999997,0.0058544172219999998,0.025862129760000001,101614.6154,291.18108860000001
0.061885714279999997,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.054688175669999999,0.010179176349999999,0.02513682963,101614.61569999999,291.17814879999997
0.064057142849999998,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.048347251629999997,0.015576443569999999,0.024226991409999999,101614.61599999999,291.17289820000002
0.066228571419999993,0.0072666666650000001,-0.24266666670000001,1.0940139680000001e-06,0.041847802089999997,0.019067119010000001,0.02408539883,101614.61629999999,291.17154820000002
0.068400000000000002,0.0072666666650000001,-0.2426666666,1.094013973e-06,0.033929446119999998,0.0224305653,0.02426640863,101614.6167,291.18873669999999
0.070571428569999997,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.025139105969999999,0.026102224130000001,0.024996868160000001,101614.6171,291.44504669999998
0.072742857150000007,0.0072666666650000001,-0.24266666670000001,1.0940139680000001e-06,0.01507583516,0.032698366350000001,0.02419046368,101614.6174,293.7394208
0.074914285720000001,0.0072666666650000001,-0.2426666666,1.0940139680000001e-06,0.0045882963879999997,0.032276577250000001,0.01335219176,101614.6176,301.4435512
0.0010857142849999999,0.0218,-0.2426666666,1.0940139700000001e-06,-5.2356382279999998e-05,-0.0026541005439999999,0.0076141665419999999,101614.4421,288.41421050000002
0.0032571428569999998,0.0218,-0.2426666666,1.0940139700000001e-06,0.001102480075,-0.013558163660000001,0.01481227463,101614.4421,288.89516609999998
0.0054285714289999997,0.0218,-0.2426666666,1.0940139700000001e-06,0.0036129304950000001,-0.028280856980000001,0.016809814520000001,101614.4421,289.31666869999998
0.0076,0.0218,-0.24266666670000001,1.0940139700000001e-06,0.007227196963,-0.042935208330000002,0.017003998780000001,101614.4422,289.69635720000002
0.0097714285730000003,0.0218,-0.2426666666,1.094013971e-06,0.011472653439999999,-0.055035689669999999,0.01667916992,101614.4422,290.02886590000003
0.01194285715,0.0218,-0.24266666670000001,1.094013969e-06,0.01594404147,-0.063877120570000001,0.016322239709999999,101614.4422,290.31305170000002
0.01411428572,0.0218,-0.24266666670000001,1.094013969e-06,0.02036974159,-0.069806131270000002,0.016073413870000001,101614.4421,290.55533730000002
0.016285714279999999,0.0218,-0.24266666670000001,1.094013969e-06,0.024685925170000001,-0.073447498520000001,0.015948821490000001,101614.442,290.76440350000001
0.018457142860000001,0.0218,-0.24266666670000001,1.094013969e-06,0.028849001900000001,-0.075353946399999996,0.015949121940000002,101614.44190000001,290.94808619999998
0.020628571419999998,0.0218,-0.2426666666,1.094013969e-06,0.032808960499999998,-0.075800466580000003,0.01606809318,101614.4417,291.11189489999998
0.022800000000000001,0.0218,-0.24266666670000001,1.0940139739999999e-06,0.036262303709999999,-0.074993875540000005,0.01643469304,101614.4415,291.26054370000003
0.024971428569999999,0.0218,-0.24266666670000001,1.094013969e-06,0.039877010079999997,-0.07299423058,0.017178113740000001,101614.44130000001,291.3952994
0.027142857140000001,0.0218,-0.2426666666,1.094013969e-06,0.042073372900000003,-0.071518196810000004,0.017391846070000001,101614.44100000001,291.51642980000003
0.029314285709999999,0.0218,-0.2426666666,1.094013969e-06,0.044969436799999998,-0.068299929709999999,0.017274057780000001,101614.44070000001,291.62495439999998
0.03148571428,0.0218,-0.2426666666,1.094013969e-06,0.046962386760000002,-0.064035901150000005,0.01732906369,101614.44040000001,291.72261570000001
0.033657142850000002,0.0218,-0.2426666666,1.094013969e-06,0.048797846829999998,-0.05805552311,0.017731439349999999,101614.44010000001,291.80906540000001
0.035828571419999997,0.0218,-0.2426666666,1.094013969e-06,0.049384082320000001,-0.05323338289,0.017271136320000002,101614.4397,291.88160420000003
0.037999999999999999,0.0218,-0.24266666670000001,1.0940139739999999e-06,0.05005080026,-0.04740088244,0.017222863139999999,101614.4394,291.94092460000002
0.040171428580000001,0.0218,-0.24266666670000001,1.094013969e-06,0.050065551600000001,-0.040625137009999999,0.017462767689999999,101614.439,291.9885529
0.042342857140000002,0.0218,-0.2426666666,1.094013969e-06,0.049850867260000001,-0.0330578407,0.018157639220000001,101614.4388,292.02185739999999
0.044514285709999997,0.0218,-0.2426666666,1.094013969e-06,0.049051441010000002,-0.02486077729,0.01879884817,101614.43859999999,292.03897899999998
0.046685714279999999,0.0218,-0.2426666666,1.094013969e-06,0.047825536520000003,-0.01664555887,0.01898035478,101614.4385,292.03986200000003
0.048857142860000001,0.0218,-0.2426666666,1.094013969e-06,0.046150819500000002,-0.0083534974959999994,0.018723217779999999,101614.4384,292.03192130000002
0.051028571420000002,0.0218,-0.24266666670000001,1.094013969e-06,0.044012485320000003,0.00027717517570000002,0.018098855099999998,101614.4384,292.00707490000002
0.053199999999999997,0.0218,-0.2426666666,1.0940139739999999e-06,0.04165315537,0.010128117149999999,0.01706333153,101614.4385,291.95296359999998
0.055371428569999999,0.0218,-0.24266666670000001,1.094013969e-06,0.038255479930000003,0.020377840540000001,0.0153371957,101614.4385,291.87254949999999
0.057542857140000001,0.0218,-0.24266666670000001,1.094013969e-06,0.035732382040000003,0.025483291200000001,0.01446728056,101614.43859999999,291.78212789999998
0.059714285710000002,0.0218,-0.2426666666,1.094013969e-06,0.032144199509999999,0.032356336819999998,0.01399216931,101614.4388,291.6777333
0.061885714279999997,0.0218,-0.24266666670000001,1.094013969e-06,0.028325454560000001,0.039441509079999999,0.01386581708,101614.439,291.56257319999997
0.064057142849999998,0.0218,-0.24266666670000001,1.094013969e-06,0.024843557879999999,0.04611772091,0.013883437340000001,101614.4393,291.45062940000003
0.066228571419999993,0.0218,-0.2426666666,1.094013969e-06,0.020902077379999998,0.054114689600000002,0.01375456471,101614.43949999999,291.37491999999997
0.068400000000000002,0.0218,-0.24266666670000001,1.0940139739999999e-06,0.016725479840000002,0.062886415850000002,0.014141560250000001,101614.4397,291.4377561
0.070571428569999997,0.0218,-0.24266666670000001,1.094013969e-06,0.01158911543,0.07382354713,0.014570322720000001,101614.43979999999,292.20983630000001
0.072742857150000007,0.0218,-0.24266666670000001,1.094013969e-06,0.005978755996,0.084598850680000004,0.013233618129999999,101614.44,295.05601960000001
0.074914285720000001,0.0218,-0.24266666670000001,1.094013969e-06,0.0012824252080000001,0.074634256750000003,0.0071910080589999998,101614.44010000001,302.0642714
0.0010857142849999999,0.036333333330000002,-0.24266666670000001,1.094013969e-06,-8.8428115779999995e-05,-0.01111244443,0.0056135758959999999,101614.2669,288.47527659999997
0.0032571428569999998,0.036333333340000003,-0.2426666666,1.094013969e-06,0.001544985008,-0.037085788379999998,0.010062971489999999,101614.2669,289.07911639999998
0.0054285714289999997,0.036333333340000003,-0.2426666666,1.094013969e-06,0.0047564621190000003,-0.061564427509999999,0.01129327089,101614.2669,289.60943859999998
0.0076,0.036333333340000003,-0.2426666666,1.094013969e-06,0.0088023399339999999,-0.080258093360000005,0.01161193355,101614.2669,290.062434
0.0097714285730000003,0.036333333330000002,-0.2426666666,1.0940139700000001e-06,0.01295132941,-0.091833269100000003,0.01170794748,101614.2669,290.42362459999998
0.011942857140000001,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.01686958849,-0.097813459300000002,0.011700174900000001,101614.2668,290.70311900000002
0.01411428572,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.020397786920000001,-0.1001006351,0.011643809729999999,101614.26669999999,290.92576789999998
0.016285714279999999,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.023897165590000002,-0.099729053949999993,0.0115742607,101614.2666,291.11028219999997
0.01845714285,0.036333333330000002,-0.24266666670000001,1.0940139680000001e-06,0.026413082849999998,-0.098629508069999997,0.011427471729999999,101614.26639999999,291.26756419999998
0.020628571429999999,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.029403503080000001,-0.096463796000000004,0.01104465971,101614.2662,291.40483219999999
0.022800000000000001,0.036333333340000003,-0.24266666670000001,1.094013973e-06,0.031716787619999999,-0.093363911189999996,0.010551845339999999,101614.266,291.52646759999999
0.024971428569999999,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.03383863141,-0.089401104600000003,0.0099680459109999994,101614.2657,291.63499619999999
0.027142857150000001,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.035490804250000001,-0.085828297449999993,0.0090722592460000008,101614.26549999999,291.73117810000002
0.029314285709999999,0.036333333330000002,-0.24266666670000001,1.0940139680000001e-06,0.036611188760000003,-0.081183263879999995,0.0082488357999999998,101614.26519999999,291.81544170000001
0.03148571428,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.037125196559999997,-0.075390534339999996,0.0076213262429999998,101614.265,291.89080960000001
0.033657142850000002,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.037415931450000002,-0.067977807309999999,0.0077783865179999996,101614.2647,291.95911269999999
0.035828571419999997,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.037435624899999999,-0.059618137619999997,0.0083956006899999994,101614.26459999999,292.01955579999998
0.037999999999999999,0.036333333330000002,-0.2426666666,1.094013973e-06,0.036867316400000003,-0.051099288790000003,0.0089540566430000006,101614.2645,292.06941740000002
0.040171428570000001,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.03610361628,-0.04228385204,0.0097483891529999995,101614.2644,292.10667790000002
0.042342857150000003,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.03480136231,-0.03322943557,0.01103298617,101614.2643,292.13077120000003
0.044514285709999997,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.033502603190000001,-0.02402297611,0.012581035020000001,101614.26420000001,292.1393759
0.046685714279999999,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.031943067409999998,-0.01485361334,0.014273536559999999,101614.26420000001,292.13684840000002
0.04885714285,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.03015973316,-0.0053224151610000003,0.01597795074,101614.2641,292.1196291
0.051028571430000003,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.02746021702,0.0066770059449999999,0.01706911551,101614.2641,292.08318070000001
0.053199999999999997,0.036333333340000003,-0.24266666670000001,1.094013973e-06,0.02568205434,0.01379409522,0.016980412970000001,101614.2641,292.0312892
0.055371428569999999,0.036333333330000002,-0.2426666666,1.0940139680000001e-06,0.02347697038,0.022987958249999999,0.016168629479999998,101614.26420000001,291.96408969999999
0.057542857150000001,0.036333333340000003,-0.24266666670000001,1.0940139680000001e-06,0.021331669840000001,0.032109896890000003,0.014915094950000001,101614.26420000001,291.87862819999998
0.059714285710000002,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.018918265680000001,0.040657324830000001,0.013481940160000001,101614.2643,291.78440890000002
0.061885714289999998,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.016817944009999999,0.047160648079999999,0.01232951008,101614.2644,291.70182089999997
0.064057142859999999,0.036333333340000003,-0.24266666670000001,1.0940139680000001e-06,0.01456727205,0.053946056649999997,0.011699687090000001,101614.2645,291.66209780000003
0.066228571419999993,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.011931267020000001,0.06299037884,0.01134772733,101614.26459999999,291.73248380000001
0.068400000000000002,0.036333333340000003,-0.24266666670000001,1.094013973e-06,0.0095033774859999993,0.074673902690000002,0.01128390365,101614.2647,292.22737869999997
0.070571428579999998,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.0062525738089999998,0.089492581200000004,0.010918797060000001,101614.2648,293.76765380000001
0.072742857150000007,0.036333333340000003,-0.24266666670000001,1.0940139680000001e-06,0.002984247815,0.099535435280000001,0.0093499890679999993,101614.2648,296.8930148
0.07491428571,0.036333333340000003,-0.2426666666,1.0940139680000001e-06,0.00062549226689999999,0.082711733400000001,0.0051016954439999998,101614.26489999999,302.85888979999999
0.0010857142849999999,0.050866666659999997,-0.2426666666,1.094013969e-06,0.00013345996330000001,-0.01763148242,0.0034048539539999999,101614.0913,288.5032855
0.0032571428569999998,0.050866666659999997,-0.2426666666,1.094013969e-06,0.0028256441960000001,-0.056168848360000002,0.0062072946320000004,101614.0914,289.18660340000002
0.0054285714280000001,0.050866666659999997,-0.2426666666,1.094013969e-06,0.0069422695689999999,-0.087441913940000005,0.0075473790339999998,101614.0914,289.80131069999999
0.0076,0.050866666659999997,-0.2426666666,1.094013969e-06,0.011349523909999999,-0.1075804128,0.0083134475529999998,101614.0914,290.31295390000002
0.0097714285730000003,0.050866666659999997,-0.2426666666,1.0940139700000001e-06,0.015452037950000001,-0.1182960183,0.0086195509359999999,101614.0913,290.70360620000002
0.011942857140000001,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.01910990471,-0.1231761078,0.0085994549939999998,101614.0912,291.00145099999997
0.01411428572,0.050866666669999998,-0.24266666670000001,1.0940139680000001e-06,0.022873906230000001,-0.1244391101,0.0082785367989999994,101614.09110000001,291.24140740000001
0.016285714279999999,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.02592760836,-0.12382396010000001,0.0079366734139999992,101614.091,291.44473349999998
0.01845714285,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.029087876450000001,-0.1226568195,0.007530654627,101614.0907,291.62216219999999
0.020628571429999999,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.03171735371,-0.1202983354,0.0069757340330000002,101614.09050000001,291.7774101
0.022800000000000001,0.050866666669999998,-0.2426666666,1.094013973e-06,0.03372323327,-0.116623197,0.0062445394289999999,101614.09020000001,291.91316310000002
0.024971428569999999,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.035461778049999997,-0.11134693430000001,0.0053276988519999997,101614.08990000001,292.03395260000002
0.027142857140000001,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.036458382290000001,-0.103366781,0.0046217038510000001,101614.08960000001,292.14383729999997
0.029314285709999999,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.037513419200000002,-0.094243786159999995,0.0039691947320000002,101614.08930000001,292.24244190000002
0.031485714290000001,0.050866666659999997,-0.24266666670000001,1.0940139680000001e-06,0.037670512029999999,-0.084855288220000005,0.0031748012970000002,101614.0892,292.32689249999999
0.033657142850000002,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.037552725029999998,-0.075168250460000002,0.0022887444310000001,101614.0891,292.39848919999997
0.035828571419999997,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.03714988684,-0.065068751650000006,0.00140969539,101614.08900000001,292.46357130000001
0.037999999999999999,0.050866666669999998,-0.24266666670000001,1.094013973e-06,0.03646597109,-0.05455310453,0.00065850032650000001,101614.0889,292.5104043
0.040171428570000001,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.035507964920000003,-0.043709341290000002,0.00015136204199999999,101614.0888,292.52521669999999
0.042342857140000002,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.034317986520000003,-0.032727101559999999,-0.00044898394749999998,101614.0888,292.5226146
0.044514285709999997,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.032913615039999997,-0.021832752600000001,-0.00031188591459999998,101614.0888,292.51191779999999
0.046685714279999999,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.031313835409999997,-0.010433440889999999,0.00081292189299999999,101614.0889,292.48058099999997
0.048857142860000001,0.050866666669999998,-0.2426666666,1.0940139680000001e-06,0.028973638860000001,0.0043200972919999999,0.0048139477629999998,101614.0889,292.42640720000003
0.051028571420000002,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.027458224659999999,0.012311585349999999,0.0074023518419999998,101614.08900000001,292.35528420000003
0.053199999999999997,0.050866666659999997,-0.2426666666,1.094013973e-06,0.02520006092,0.02274000483,0.01067985403,101614.08900000001,292.26832080000003
0.055371428569999999,0.050866666669999998,-0.2426666666,1.0940139680000001e-06,0.022822480539999999,0.032541243470000002,0.013031173,101614.0891,292.16474190000002
0.057542857140000001,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.020405219719999999,0.041161400319999999,0.013658679179999999,101614.0892,292.0543184
0.059714285710000002,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.01803570237,0.048923171100000003,0.01282862916,101614.08930000001,291.94754390000003
0.061885714279999997,0.050866666669999998,-0.2426666666,1.0940139680000001e-06,0.015684513210000001,0.056900293509999998,0.01129530932,101614.0894,291.86499079999999
0.064057142849999998,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.01332785029,0.065023121010000004,0.0098008589009999994,101614.0894,291.8608605
0.066228571429999994,0.050866666669999998,-0.2426666666,1.0940139680000001e-06,0.01090774112,0.074806682060000004,0.0088110789639999996,101614.0895,292.00685099999998
0.068400000000000002,0.050866666669999998,-0.24266666670000001,1.094013973e-06,0.0083509492769999992,0.088593410359999999,0.0084253619080000008,101614.08960000001,292.73149969999997
0.070571428569999997,0.050866666669999998,-0.2426666666,1.0940139680000001e-06,0.0053228757240000001,0.1058758236,0.0080662186230000005,101614.08960000001,294.5883819
0.072742857140000006,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.002359635567,0.1153461534,0.0067261691570000004,101614.0897,297.85337240000001
0.07491428571,0.050866666659999997,-0.2426666666,1.0940139680000001e-06,0.0003356768296,0.09073770716,0.003530306963,101614.0897,303.45715439999998
0.0010857142849999999,0.0654,-0.24266666670000001,1.0940139700000001e-06,0.00054554014740000004,-0.032870738259999997,0.0021966836989999999,101613.9161,288.58522599999998
0.0032571428569999998,0.0654,-0.24266666670000001,1.0940139700000001e-06,0.0039990939669999996,-0.088130604919999994,0.0053827203930000003,101613.9161,289.44217079999999
0.0054285714289999997,0.0654,-0.2426666666,1.0940139700000001e-06,0.0078627500420000006,-0.12405595379999999,0.0075363683769999997,101613.9161,290.19387660000001
0.0076,0.0654,-0.24266666670000001,1.0940139700000001e-06,0.01122495967,-0.14225440049999999,0.0086687821079999994,101613.916,290.76869369999997
0.0097714285730000003,0.0654,-0.2426666666,1.094013971e-06,0.01397128724,-0.14947961679999999,0.0091391403350000004,101613.9158,291.16731170000003
0.011942857140000001,0.0654,-0.2426666666,1.094013969e-06,0.016525772380000001,-0.1511995565,0.0092591239680000006,101613.91559999999,291.45939479999998
0.01411428572,0.0654,-0.24266666670000001,1.094013969e-06,0.01853171138,-0.15032660389999999,0.0091854678369999998,101613.9154,291.69473390000002
0.016285714279999999,0.0654,-0.2426666666,1.094013969e-06,0.02065388185,-0.14729762709999999,0.0089219224640000004,101613.9152,291.8958126
0.018457142860000001,0.0654,-0.24266666670000001,1.094013969e-06,0.022366584049999999,-0.14178021260000001,0.0084383853850000003,101613.9149,292.07378010000002
0.020628571429999999,0.0654,-0.24266666670000001,1.094013969e-06,0.02373585315,-0.1342188752,0.0077450386260000002,101613.9146,292.23519829999998
0.022800000000000001,0.0654,-0.24266666670000001,1.0940139739999999e-06,0.024734763539999999,-0.12535582149999999,0.0068454619820000001,101613.91439999999,292.38074799999998
0.024971428569999999,0.0654,-0.24266666670000001,1.094013969e-06,0.025193914929999998,-0.1162226156,0.0056579905980000001,101613.9142,292.5075903
0.027142857150000001,0.0654,-0.2426666666,1.094013969e-06,0.025520321360000001,-0.1067798858,0.0040937110170000002,101613.91409999999,292.61381440000002
0.029314285709999999,0.0654,-0.2426666666,1.094013969e-06,0.02510911113,-0.09703872526,0.0019165456840000001,101613.914,292.69956569999999
0.031485714290000001,0.0654,-0.2426666666,1.094013969e-06,0.024906745970000001,-0.086221862989999995,-0.00074277057749999999,101613.91379999999,292.76793859999998
0.033657142850000002,0.0654,-0.2426666666,1.094013969e-06,0.024318772990000001,-0.074488633430000006,-0.003791461628,101613.9136,292.8146074
0.035828571419999997,0.0654,-0.24266666670000001,1.094013969e-06,0.02354213305,-0.062142090310000002,-0.0070009304599999997,101613.9135,292.83044089999999
0.037999999999999999,0.0654,-0.24266666670000001,1.0940139739999999e-06,0.022631557239999999,-0.049460616030000001,-0.010040561930000001,101613.9135,292.82969509999998
0.040171428580000001,0.0654,-0.2426666666,1.094013969e-06,0.02169463562,-0.036750293539999999,-0.01256152682,101613.9134,292.82377509999998
0.042342857140000002,0.0654,-0.2426666666,1.094013969e-06,0.020780277359999998,-0.024193405590000001,-0.014260916550000001,101613.9134,292.8094107
0.044514285709999997,0.0654,-0.2426666666,1.094013969e-06,0.019863643279999999,-0.011090984470000001,-0.014655562029999999,101613.9134,292.78730519999999
0.046685714279999999,0.0654,-0.24266666670000001,1.094013969e-06,0.01878951983,0.0035197726270000001,-0.01258914903,101613.9135,292.75136730000003
0.04885714285,0.0654,-0.2426666666,1.094013969e-06,0.018072590459999999,0.01217217619,-0.01048980268,101613.9136,292.6954685
0.051028571430000003,0.0654,-0.24266666670000001,1.094013969e-06,0.017171734460000001,0.02306662126,-0.006995923272,101613.9137,292.61647169999998
0.053199999999999997,0.0654,-0.24266666670000001,1.0940139739999999e-06,0.016223761029999999,0.033999519220000003,-0.002210844988,101613.91379999999,292.5060924
0.055371428569999999,0.0654,-0.2426666666,1.094013969e-06,0.01507449668,0.044387533299999997,0.0028228809050000001,101613.9139,292.3720869
0.057542857150000001,0.0654,-0.24266666670000001,1.094013969e-06,0.013741614940000001,0.053615673619999998,0.006630370333,101613.91409999999,292.23313680000001
0.059714285720000003,0.0654,-0.24266666670000001,1.094013969e-06,0.012266956920000001,0.061613979100000001,0.0085224960280000008,101613.9142,292.11254339999999
0.061885714279999997,0.0654,-0.24266666670000001,1.094013969e-06,0.010729922669999999,0.069078147610000001,0.0087457441159999993,101613.9143,292.0367913
0.064057142849999998,0.0654,-0.24266666670000001,1.094013969e-06,0.0091429573419999997,0.077159433190000001,0.0078758227829999992,101613.91439999999,292.05982030000001
0.066228571419999993,0.0654,-0.24266666670000001,1.094013969e-06,0.0074311963019999998,0.087782984290000005,0.0066207005899999996,101613.9145,292.33659829999999
0.068400000000000002,0.0654,-0.24266666670000001,1.0940139739999999e-06,0.0054184849979999998,0.1034097703,0.0056178331529999999,101613.9146,293.25325809999998
0.070571428569999997,0.0654,-0.2426666666,1.094013969e-06,0.0031508692230000001,0.1216657238,0.0049110327559999997,101613.91469999999,295.27459010000001
0.072742857150000007,0.0654,-0.2426666666,1.094013969e-06,0.0009943139325000001,0.12964356439999999,0.0036868856070000002,101613.91469999999,298.58562269999999
0.07491428571,0.0654,-0.24266666670000001,1.094013969e-06,-0.0002291752845,0.095760336510000002,0.00099846498140000002,101613.9148,303.95016559999999
0.0010857142849999999,0.079933333339999996,-0.2426666666,1.094013969e-06,0.00042582447490000002,-0.046367578479999998,0.0028110324370000002,101613.74219999999,288.68728170000003
0.0032571428569999998,0.079933333339999996,-0.24266666670000001,1.094013969e-06,0.001987788298,-0.1087299467,0.0068451053029999999,101613.74219999999,289.69083030000002
0.0054285714280000001,0.079933333329999995,-0.2426666666,1.094013969e-06,0.0029795369269999998,-0.13974734420000001,0.0087430817770000006,101613.74219999999,290.46746460000003
0.0076,0.079933333329999995,-0.2426666666,1.094013969e-06,0.0034785732699999998,-0.15220399309999999,0.0094115752769999995,101613.742,290.97464309999998
0.0097714285730000003,0.079933333329999995,-0.2426666666,1.0940139700000001e-06,0.003604058072,-0.15673105530000001,0.0096424128429999992,101613.74189999999,291.3175177
0.011942857140000001,0.079933333329999995,-0.2426666666,1.0940139680000001e-06,0.0037320608710000001,-0.157271255,0.009694357701,101613.7418,291.58073159999998
